"id.exposure","id.outcome","outcome","exposure","method","nsnp","b","se","pval","lo_ci","up_ci","or","or_lci95","or_uci95"
"ebi-a-GCST90001409","summary_stats_release_finngen_R12_FE","summary_stats_release_finngen_R12_FE","ebi-a-GCST90001409","Weighted median",22,0.0162766303486259,0.0190153259507026,0.392011994248646,-0.0209934085147511,0.053546669212003,1.01640981632147,0.979225419098092,1.05500622692797
"ebi-a-GCST90001410","summary_stats_release_finngen_R12_FE","summary_stats_release_finngen_R12_FE","ebi-a-GCST90001410","Inverse variance weighted",18,0.00615117954503921,0.0328925665903407,0.851654206710545,-0.0583182509720285,0.070620610062107,1.00617013690004,0.943349677706873,1.07317399720786
"ebi-a-GCST90001410","summary_stats_release_finngen_R12_FE","summary_stats_release_finngen_R12_FE","ebi-a-GCST90001410","MR Egger",18,0.0267454843776347,0.0730239949424288,0.718971909603687,-0.116381545709526,0.169872514464795,1.02710635488047,0.890135531104755,1.18515375172872
"ebi-a-GCST90001410","summary_stats_release_finngen_R12_FE","summary_stats_release_finngen_R12_FE","ebi-a-GCST90001410","Weighted median",18,0.0426162674124602,0.0417570504374472,0.307455093635765,-0.0392275514449364,0.124460086269857,1.04353737871145,0.961531886280506,1.13253681578927
"ebi-a-GCST90001411","summary_stats_release_finngen_R12_FE","summary_stats_release_finngen_R12_FE","ebi-a-GCST90001411","Inverse variance weighted",20,-0.0526983852389402,0.0360018897563099,0.143257568201967,-0.123262089161308,0.0178653186834272,0.948666101035253,0.88403193700683,1.01802585809349
"ebi-a-GCST90001411","summary_stats_release_finngen_R12_FE","summary_stats_release_finngen_R12_FE","ebi-a-GCST90001411","MR Egger",20,-0.213223301746729,0.062518613256309,0.00311774395402314,-0.335759783729095,-0.0906868197643631,0.807975694686734,0.714794790533545,0.913303694781018
"ebi-a-GCST90001411","summary_stats_release_finngen_R12_FE","summary_stats_release_finngen_R12_FE","ebi-a-GCST90001411","Weighted median",20,-0.0965405315307137,0.0456880167580393,0.0345974856286505,-0.186089044376471,-0.0069920186849567,0.907973095314528,0.830199667078848,0.993032368605788
"ebi-a-GCST90001412","summary_stats_release_finngen_R12_FE","summary_stats_release_finngen_R12_FE","ebi-a-GCST90001412","Inverse variance weighted",23,-0.0193962326985548,0.0260579150920317,0.45666421179633,-0.0704697462789369,0.0316772808818273,0.980790663908919,0.931955934234178,1.03218434592765
"ebi-a-GCST90001412","summary_stats_release_finngen_R12_FE","summary_stats_release_finngen_R12_FE","ebi-a-GCST90001412","MR Egger",23,-0.094957360494318,0.0497970511664086,0.0703092586780383,-0.192559580780479,0.00264485979184273,0.909411710507327,0.824845171820417,1.00264836051913
"ebi-a-GCST90001412","summary_stats_release_finngen_R12_FE","summary_stats_release_finngen_R12_FE","ebi-a-GCST90001412","Weighted median",23,-0.0314834288499715,0.0360263948899299,0.38217328380468,-0.102095162834234,0.0391283051342911,0.9690070138813,0.902943620906115,1.03990390010052
"ebi-a-GCST90001413","summary_stats_release_finngen_R12_FE","summary_stats_release_finngen_R12_FE","ebi-a-GCST90001413","Inverse variance weighted",17,0.0177196412240598,0.0168367694644925,0.292599043978511,-0.0152804269263455,0.0507197093744651,1.01787756547462,0.98483572642035,1.05202797837405
"ebi-a-GCST90001413","summary_stats_release_finngen_R12_FE","summary_stats_release_finngen_R12_FE","ebi-a-GCST90001413","MR Egger",17,0.031723008788726,0.0216576390691943,0.163633347692312,-0.0107259637868948,0.0741719813643468,1.03223154663651,0.989331354249249,1.07699201212535
"ebi-a-GCST90001413","summary_stats_release_finngen_R12_FE","summary_stats_release_finngen_R12_FE","ebi-a-GCST90001413","Weighted median",17,0.0361452823732786,0.0233781482413237,0.122077037383372,-0.00967588817971592,0.0819664529262731,1.03680646525344,0.990370772610186,1.08541939657425
"ebi-a-GCST90001414","summary_stats_release_finngen_R12_FE","summary_stats_release_finngen_R12_FE","ebi-a-GCST90001414","Inverse variance weighted",18,0.0126978063993964,0.0239806315660935,0.596456851826804,-0.0343042314701468,0.0596998442689396,1.01277876584931,0.96627748789449,1.06151787804795
"ebi-a-GCST90001414","summary_stats_release_finngen_R12_FE","summary_stats_release_finngen_R12_FE","ebi-a-GCST90001414","MR Egger",18,0.034749940841083,0.0393644329928635,0.39042861359279,-0.0424043478249294,0.111904229507095,1.03536077498202,0.958482142038,1.11840574524639
"ebi-a-GCST90001414","summary_stats_release_finngen_R12_FE","summary_stats_release_finngen_R12_FE","ebi-a-GCST90001414","Weighted median",18,0.00843247083682133,0.0333654497288409,0.800476383551026,-0.0569638106317068,0.0738287523053495,1.00846812426406,0.944628254247748,1.07662242060139
"ebi-a-GCST90001415","summary_stats_release_finngen_R12_FE","summary_stats_release_finngen_R12_FE","ebi-a-GCST90001415","Inverse variance weighted",18,0.000712197419635838,0.0155274650249152,0.963416298690418,-0.029721634029198,0.0311460288684697,1.00071245109244,0.970715710163808,1.03163614154595
"ebi-a-GCST90001415","summary_stats_release_finngen_R12_FE","summary_stats_release_finngen_R12_FE","ebi-a-GCST90001415","MR Egger",18,-0.00741810395104603,0.0213637841311014,0.732945314256757,-0.0492911208480047,0.0344549129459127,0.992609342273819,0.951903970265975,1.03505535972706
"ebi-a-GCST90001415","summary_stats_release_finngen_R12_FE","summary_stats_release_finngen_R12_FE","ebi-a-GCST90001415","Weighted median",18,-0.00762344846521461,0.0229048392300893,0.739261595434903,-0.0525169333561896,0.0372700364257604,0.992405536316605,0.948838253903647,1.03797327359006
"ebi-a-GCST90001416","summary_stats_release_finngen_R12_FE","summary_stats_release_finngen_R12_FE","ebi-a-GCST90001416","Inverse variance weighted",22,0.000667902023120203,0.00890168122119646,0.940190048809451,-0.0167793931704249,0.0181151972166653,1.00066812511934,0.983360596771463,1.01828027268676
"ebi-a-GCST90001416","summary_stats_release_finngen_R12_FE","summary_stats_release_finngen_R12_FE","ebi-a-GCST90001416","MR Egger",22,0.0171736617952874,0.010687943725019,0.123766242680337,-0.0037747079057499,0.0381220314963247,1.01732197694662,0.996232407348652,1.03885799853967
"ebi-a-GCST90001416","summary_stats_release_finngen_R12_FE","summary_stats_release_finngen_R12_FE","ebi-a-GCST90001416","Weighted median",22,0.0034784061242265,0.01195204188715,0.77102815951211,-0.0199475959745875,0.0269044082230405,1.0034844627993,0.980250041008866,1.02726959954342
