"id.exposure","id.outcome","outcome","exposure","method","nsnp","b","se","pval","lo_ci","up_ci","or","or_lci95","or_uci95"
"ebi-a-GCST90001404","summary_stats_release_finngen_R12_FE_MODE","summary_stats_release_finngen_R12_FE_MODE","ebi-a-GCST90001404","Weighted median",26,0.000320091527751055,0.020305240495045,0.987422679839732,-0.0394781798425372,0.0401183628980393,1.00032014276251,0.9612909292812,1.04093397486298
"ebi-a-GCST90001405","summary_stats_release_finngen_R12_FE_MODE","summary_stats_release_finngen_R12_FE_MODE","ebi-a-GCST90001405","Inverse variance weighted",24,-0.00563001264648123,0.0132317840426486,0.670478361226171,-0.0315643093700725,0.0203042840771101,0.994385806174076,0.968928643259407,1.02051181828437
"ebi-a-GCST90001405","summary_stats_release_finngen_R12_FE_MODE","summary_stats_release_finngen_R12_FE_MODE","ebi-a-GCST90001405","MR Egger",24,0.000626685384676675,0.0156790988403563,0.968477969464737,-0.0301043483424217,0.031357719111775,1.00062688179299,0.970344274448873,1.03185455196862
"ebi-a-GCST90001405","summary_stats_release_finngen_R12_FE_MODE","summary_stats_release_finngen_R12_FE_MODE","ebi-a-GCST90001405","Weighted median",24,-0.0213281607508917,0.0202301906087346,0.291757561743546,-0.0609793343440115,0.018323012842228,0.978897676058782,0.940842682706329,1.01849190922855
"ebi-a-GCST90001406","summary_stats_release_finngen_R12_FE_MODE","summary_stats_release_finngen_R12_FE_MODE","ebi-a-GCST90001406","Inverse variance weighted",28,-0.0101880483907033,0.019079932755359,0.593364585553803,-0.047584716591207,0.0272086198098003,0.989863673975287,0.95352968992589,1.02758215439732
"ebi-a-GCST90001406","summary_stats_release_finngen_R12_FE_MODE","summary_stats_release_finngen_R12_FE_MODE","ebi-a-GCST90001406","MR Egger",28,-0.0118289373497101,0.028393628307485,0.680386468075045,-0.0674804488323808,0.0438225741329605,0.988240749485323,0.934745995813022,1.0447969644351
"ebi-a-GCST90001406","summary_stats_release_finngen_R12_FE_MODE","summary_stats_release_finngen_R12_FE_MODE","ebi-a-GCST90001406","Weighted median",28,0.0130482568526611,0.0239734214312494,0.586248720491356,-0.0339396491525877,0.0600361628579099,1.0131337568266,0.966629839807167,1.06187494628383
"ebi-a-GCST90001407","summary_stats_release_finngen_R12_FE_MODE","summary_stats_release_finngen_R12_FE_MODE","ebi-a-GCST90001407","Inverse variance weighted",17,0.00319685490145663,0.0160981067586821,0.842586787009854,-0.0283554343455603,0.0347491441484736,1.00320197029169,0.972042807993835,1.03535995011807
"ebi-a-GCST90001407","summary_stats_release_finngen_R12_FE_MODE","summary_stats_release_finngen_R12_FE_MODE","ebi-a-GCST90001407","MR Egger",17,-0.00230686531199065,0.0188114246614373,0.904027189799259,-0.0391772576484077,0.0345635270244264,0.997695793456926,0.961580246585652,1.03516778741667
"ebi-a-GCST90001407","summary_stats_release_finngen_R12_FE_MODE","summary_stats_release_finngen_R12_FE_MODE","ebi-a-GCST90001407","Weighted median",17,0.00215437273274068,0.0144797004141649,0.881722714573698,-0.0262258400790226,0.0305345855445039,1.0021566950611,0.974115070540615,1.0310055473204
